rtt min/avg/max/mdev = 0.126/0.164/0.203/0.038 ms while the complete output was PING 10.0.0.22 (10.0.0.22) 56(84) bytes of data.
64 bytes from 10.0.0.22: icmp_seq=1 ttl=64 time=0.126 ms
64 bytes from 10.0.0.22: icmp_seq=2 ttl=64 time=0.203 ms

--- 10.0.0.22 ping statistics ---
2 packets transmitted, 2 received, 0% packet loss, time 1014ms
rtt min/avg/max/mdev = 0.126/0.164/0.203/0.038 ms
0
2025-03-06 15:43:31,741 - imnvalidator - DEBUG - Pinging 10.0.0.22 from pc1@i205 with args timeout=2 and count=2 RETURNS status True and output PING 10.0.0.22 (10.0.0.22) 56(84) bytes of data.
64 bytes from 10.0.0.22: icmp_seq=1 ttl=64 time=0.079 ms
64 bytes from 10.0.0.22: icmp_seq=2 ttl=64 time=0.208 ms

--- 10.0.0.22 ping statistics ---
2 packets transmitted, 2 received, 0% packet loss, time 1014ms
rtt min/avg/max/mdev = 0.079/0.143/0.208/0.064 ms while the complete output was PING 10.0.0.22 (10.0.0.22) 56(84) bytes of data.
64 bytes from 10.0.0.22: icmp_seq=1 ttl=64 time=0.079 ms
64 bytes from 10.0.0.22: icmp_seq=2 ttl=64 time=0.208 ms

--- 10.0.0.22 ping statistics ---
2 packets transmitted, 2 received, 0% packet loss, time 1014ms
rtt min/avg/max/mdev = 0.079/0.143/0.208/0.064 ms
0
2025-03-06 15:43:31,741 - imnvalidator - DEBUG - Test Ping pc1 to pc2 successful
2025-03-06 15:43:32,957 - imnvalidator - DEBUG - Pinging 10.0.0.22 from pc1@i205 with args timeout=2 and count=2 RETURNS status True and output PING 10.0.0.22 (10.0.0.22) 56(84) bytes of data.
64 bytes from 10.0.0.22: icmp_seq=1 ttl=64 time=0.067 ms
64 bytes from 10.0.0.22: icmp_seq=2 ttl=64 time=0.287 ms

--- 10.0.0.22 ping statistics ---
2 packets transmitted, 2 received, 0% packet loss, time 1043ms
rtt min/avg/max/mdev = 0.067/0.177/0.287/0.110 ms while the complete output was PING 10.0.0.22 (10.0.0.22) 56(84) bytes of data.
64 bytes from 10.0.0.22: icmp_seq=1 ttl=64 time=0.067 ms
64 bytes from 10.0.0.22: icmp_seq=2 ttl=64 time=0.287 ms

--- 10.0.0.22 ping statistics ---
2 packets transmitted, 2 received, 0% packet loss, time 1043ms
rtt min/avg/max/mdev = 0.067/0.177/0.287/0.110 ms
0
2025-03-06 15:43:32,959 - imnvalidator - DEBUG - Pinging 10.0.0.22 from pc1@i205 with args timeout=2 and count=2 RETURNS status True and output PING 10.0.0.22 (10.0.0.22) 56(84) bytes of data.
64 bytes from 10.0.0.22: icmp_seq=1 ttl=64 time=0.164 ms
64 bytes from 10.0.0.22: icmp_seq=2 ttl=64 time=0.138 ms

--- 10.0.0.22 ping statistics ---
2 packets transmitted, 2 received, 0% packet loss, time 1044ms
rtt min/avg/max/mdev = 0.138/0.151/0.164/0.013 ms while the complete output was PING 10.0.0.22 (10.0.0.22) 56(84) bytes of data.
64 bytes from 10.0.0.22: icmp_seq=1 ttl=64 time=0.164 ms
64 bytes from 10.0.0.22: icmp_seq=2 ttl=64 time=0.138 ms

--- 10.0.0.22 ping statistics ---
2 packets transmitted, 2 received, 0% packet loss, time 1044ms
rtt min/avg/max/mdev = 0.138/0.151/0.164/0.013 ms
0
2025-03-06 15:43:32,959 - imnvalidator - DEBUG - Pinging 10.0.0.22 from pc1@i205 with args timeout=2 and count=2 RETURNS status True and output PING 10.0.0.22 (10.0.0.22) 56(84) bytes of data.
64 bytes from 10.0.0.22: icmp_seq=1 ttl=64 time=0.130 ms
64 bytes from 10.0.0.22: icmp_seq=2 ttl=64 time=0.286 ms

--- 10.0.0.22 ping statistics ---
2 packets transmitted, 2 received, 0% packet loss, time 1043ms
